id,user_id,location_name,latitude,longitude,location_description,created_at,updated_at,approved
412,1,"Holmes Reef, Coral Sea",-16.243,147.874,"Holmes Reefs, western Coral Sea, Australia",2015-06-02 03:36:34 UTC,2015-06-02 03:36:34 UTC,true
3180,21,"Hon Gom Cape, Vietnam",12.657287,109.421286,,,,true
2284,21,"Honolulu Harbor, Hawaii",21.2993,-157.8958,,,,true
2446,21,"Honshu Island, Shizouka, Japan",34.66667,138.3333,,,,true
538,1,Hopkinson Reef,-18.551711,147.196168,"",2016-01-08 18:43:26 UTC,2016-01-08 18:43:26 UTC,true
3239,21,"Hormiga island, Cabo de Palos, W Mediterranean Sea",37.655703,-0.649061,,,,true
3228,21,"Hormigón, Cabo de Palos, Spain, W Mediterranean",37.652171,-0.653438,,,,true
492,1,"Hornos reef, Veracruz, Gulf of Mexico",19.190695,-96.118202,"",2015-08-27 04:16:07 UTC,2015-08-27 04:19:27 UTC,true
476,1,"Horseshoe, Lord Howe Island",-31.536274,159.062367,"",2015-08-10 09:13:44 UTC,2015-08-10 09:13:44 UTC,true
2563,21,"Houdaidzai, Penghu, Taiwan",23.36138,119.5394,,,,true
2723,21,"Houhora Harbour, New Zealand",-34.8216,173.1508,,,,true
3021,21,"Huon Marine Park, seamount Z9, south of Tasmania",-44.20167,147.3181,,,,true
2302,21,"Hurghada, Egypt, Red Sea",27.2869,33.6119,,,,true
238,1,Iguana I Panama Caribbean,0.0,0.0,"",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
547,1,Iki Island,33.7893,129.714434,"",2016-01-08 19:58:42 UTC,2016-01-08 19:58:42 UTC,true
3150,21,"Ile Grosse, Banyuls, Mediterranean",42.48195482,3.137007753,,,,true
2226,21,"Ilha da Cotinga, Brazil",-25.5208,-48.4772,,,,true
2789,21,"Ilha de Maraca, Brazil",2.668056,-48.05,,,,true
3067,21,"Ilha Grande Bay, Rio de Janeiro",-23.026,-44.501,,,,true
2245,21,"Ille Plane Exterior, Marseille, France",43.1865,5.3915,,,,true
2246,21,"Ille Plane Interior, Marseille, France",43.1866,5.3912,,,,true
2150,21,"Ille plane, Marseille, France",43.1878,5.3825,,,,true
2548,21,"Îlot Canard, New Caledonia",-22.312653,166.435562,,,,true
2068,21,"Imbuttu, Scandola NR, France",42.3735,8.5508,,,,true
2479,21,"Imma Island, Maldives",4.316667,73.56667,,,,true
2152,21,"Imperial du Milieu, Marseille, France",43.1713,5.3937,,,,true
3007,21,"Inaccessible Island, Tristan da Cunha, SubAntarc-tica",-37.2805,-12.75417,,,,true
409,1,Indo-Pacific (unspecified),0.0,160.0,"Indo-Pacific, exact location not specified",2015-06-02 02:04:44 UTC,2015-06-02 02:04:44 UTC,true
158,1,Inhaca Island,-26.01965,32.90298333,"min_depth=3, max_depth=3, start_year=0, end_year=0, methodology=DGGE",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
2373,21,"Interuniversity Institute for Marine Sciences in Eilat (IUI), Gulf of Aqaba",29.5,34.9167,,,,true
2961,21,"Introuvable Bank, Norfolk Ridge, New Caledonia",-24.66896,168.662,,,,true
3081,21,"Iquique, Chile",-20.2309475,-70.14091617,,,,true
2838,21,"Iriomote, Indabishi, Japan",24.42,123.4967,,,,true
2386,21,"Iriomote island, Japan",24.327,123.8373,,,,true
3188,21,"Isabel II island, Chafarinas islands, Morocco",35.183714,-2.4274,,,,true
170,1,Ishigaki Island,24.50255,124.362577,"min_depth=6, max_depth=14, start_year=0, end_year=0, methodology=Cloning",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
3264,21,"Isla Alcatraz, Venezuela, Caribbean Sea",10.510556,-67.971667,,,,true
497,1,"Isla Anegada de Dentro, Veracruz, Gulf of Mexico",19.225543,-96.053869,"",2015-08-27 04:33:08 UTC,2015-08-27 04:33:08 UTC,true
496,1,"Isla Anegada de Fuera, Veracruz, Gulf of Mexico",19.157857,-95.853261,"",2015-08-27 04:30:31 UTC,2015-08-27 04:30:31 UTC,true
495,1,"Isla Cabezo, Veracruz, Gulf of Mexico",19.074524,-95.835986,"",2015-08-27 04:27:11 UTC,2015-08-27 04:27:11 UTC,true
2752,21,"Isla Cedros, Baja California",28.21667,-115.1667,,,,true
494,1,"Isla Chopas, Veracruz, Gulf of Mexico",19.083317,-95.946582,"",2015-08-27 04:24:34 UTC,2015-08-27 04:24:34 UTC,true
2872,21,"Isla Chora, Bahia Samara, Costa Rica ",9.883333,-85.55,,,,true
338,1,"Isla Contadora, Panama",8.628206,-79.037533,"",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
2275,21,"Isla Coronado, Piedra blanca, Mexico",32.4169,-117.2603,,,,true
2270,21,"Isla Danzante, Mexico",25.7846,-111.2534,,,,true
2565,21,"Isla del Coco insular shelf, Pacific Ocean",5.578183,-87.05782,,,,true
2903,21,"Isla del Rey, Pearl Islands, Panama",8.390496511,-78.89724292,,,,true
491,1," Isla Enmedio, Veracruz, Mexican Caribbean",19.106108,-95.938601,"",2015-08-27 04:12:51 UTC,2015-08-27 04:12:51 UTC,true
2762,21,"Isla Flamenco, Golfo de Panama",8.909195644,-79.52022346,,,,true
493,1,"Isla Gallega, Veracruz, Gulf of Mexico",19.231123,-96.122881,"",2015-08-27 04:22:22 UTC,2015-08-27 04:22:22 UTC,true
2939,21,"Isla Grande, Tierra del Fuego",-53.8,-64.9,,,,true
2522,21,"Isla Laitec, Chile",-43.18294,-73.64089,,,,true
3012,21,"Isla Manuelita, Cocos island, Costa Rica",5.561200483,-87.04737074,,,,true
488,1,"Isla Pajaros, Veracruz, Mexican Caribbean",19.190167,-96.091934,"",2015-08-27 02:52:11 UTC,2015-08-27 02:52:11 UTC,true
490,1,"Isla Sacrificios, Veracruz, Mexican Caribbean",19.175854,-96.092398,"",2015-08-27 04:05:44 UTC,2015-08-27 04:05:44 UTC,true
2277,21,"Isla Salispuedes, Mexico",28.7284,-112.9574,,,,true
3029,21,"Isla San Gallán, Parque Nacional de Paracas, Perú",-13.815,-76.45444,,,,true
2767,21,"Isla San Jose, Archipielago Las Perlas, Panama",8.263113843,-79.11030012,,,,true
2569,21,"Islas Bridges, Beagle Channel, Tierra del Fuego",-54.86477,-68.24888,,,,true
2521,21,"Islas Diego Ramirez, Chile",-56.5,-68.75,,,,true
2731,21,"Islas Ladrones, Coiba National Park, Gulf of Chiriquí, Panama",7.86410397,-82.44087025,,,,true
109,1,Isla Socorro,18.690977,-110.891461,"min_depth=2, max_depth=10, start_year=2006, end_year=2008, methodology=DGGE",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
3084,21,"Islas Orcadas, cruise 575, sta. 90, South Georgia Island, sub-Antarctic",-54.84333,-37.39667,,,,true
3059,21,"Islas Orcadas, cruise 575, stn. 101, South Georgia",-54.235,-37.903,,,,true
2764,21,"Islas Tortugas, Golfo de Nicoya, Costa Rica",9.782739811,-84.88989567,,,,true
2274,21,"Isla Tortuga, Mexico",27.4378,-111.8963,,,,true
489,1,"Isla Verde, Veracruz, Mexican Caribbean",19.202901,-96.066584,"",2015-08-27 03:03:59 UTC,2015-08-27 03:03:59 UTC,true
2287,21,"Isle of Man, Irish Sea",54.2174,-4.5513,,,,true
2732,21,"Islote Frijoles South, Coiba National Park, Gulf of Chiriquí, Panama",7.633562,-81.706027,,,,true
2249,21,"Isuela Sud, Portofino, Italy",44.3814,9.3194,,,,true
596,1,"Itabaca Channel, Galapagos, Ecuador",-0.484522,-90.269275,"",2017-07-23 10:51:32 UTC,2017-09-23 10:32:54 UTC,true
3186,21,"Iwotorishima Island, Okinawa, Japan",27.869944,128.233833,,,,true
641,1,"Jackie, Lizard Island",-14.670606,145.462534,"",2017-08-25 10:32:44 UTC,2017-08-25 10:32:44 UTC,true
47,1,Jamaica,18.13265,-77.29588889,"min_depth=0, max_depth=0, start_year=0, end_year=0, methodology=DGGE",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
3263,21,"Japan, Pacific Ocean",34.97698602,134.6804315,,,,true
2065,21,"Jarre, Marseille, France",43.1912,5.3575,,,,true
2639,21,"Jeddah, Red Sea",21.49708361,39.16301765,,,,true
410,1,Jewell Reef,-14.379,145.345,"Jewell Reef, northern Great Barrier Reef",2015-06-02 02:21:23 UTC,2015-06-02 02:21:23 UTC,true
242,1,Jicaron I Panama Caribbean,0.0,0.0,"",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
2847,21,"Jogashima light, Kanagawa Pref. Japan",35.12333,139.56,,,,true
2132,21,"John Brewer Reef, GBR",-18.57,147.04,,,,true
535,1,"John Pennekamp Coral State Park, Florida",25.204996,-80.297975,"Location estimated from Figure 1 in Ghiold and Enos, 1982",2016-01-08 18:06:23 UTC,2016-01-18 01:21:08 UTC,true
123,1,Johnston Atoll,16.7473,-169.5093167,"min_depth=2, max_depth=4, start_year=2006, end_year=2006, methodology=Cloning",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
2700,21,"Josephine Bank, Atlantic Ocean",37.8,-14.01667,,,,true
2649,21,"Justin’s Caves, Oudekraal, South Africa",-33.98165,18.35983,,,,true
2283,21,"Kahe point, Oahu",21.353886,-158.1311,,,,true
258,1,"Kaledupa, Wakatobi MNP, Tukand Besi ",-5.5294699,123.7741746,"",2014-12-04 23:29:59 UTC,2015-08-28 04:30:26 UTC,true
252,1,"Kaledupa, Wakatoni MNP, Tukand Besi Indo-Pacific",0.0,0.0,"",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
2082,21,"Kalloni, Lesvos, Greece",39.076,26.0875,,,,true
613,1,"Kaneohe_Bay_1, Hawaii",21.433333,-157.75,"",2017-07-23 12:20:45 UTC,2017-07-23 12:20:45 UTC,true
614,1,"Kaneohe_Bay_2, Hawaii",21.444444,-156.230556,"",2017-07-23 12:22:06 UTC,2017-07-23 12:22:06 UTC,true
615,1,"Kaneohe_Bay_3, Hawaii",21.4375,-156.209167,"",2017-07-23 12:22:25 UTC,2017-07-23 12:22:25 UTC,true
194,1,"Kaneohe Bay, Oahu",21.464891,-157.803154,"",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
376,1,Kaohsiung,22.6333,120.2667,"",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
377,1,"Kaohsiung, Taiwan",22.6333,120.2667,"",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
2882,21,"Kapikan, Semporna Islands, Sabah, Malaysia",4.647383,118.8302,,,,true
450,1,"Kapoposan, South Sulawesi, Flores Sea",-4.6897,118.95,"",2015-07-29 20:43:36 UTC,2015-07-29 20:43:36 UTC,true
2330,21,"Kapp Norvegia, Weddell Sea",-71.12,-11.473333,,,,true
621,1,"Karimunjawa_1, Indonesia",-5.816667,110.4,"",2017-07-23 12:33:37 UTC,2017-07-23 12:33:37 UTC,true
223,1,Kavaratti atoll India Indo-Pacific,0.0,0.0,"",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
172,1,"Kavaratti lagoon, Lakshadweep Islands",10.565,72.631,"10.5700° N, 72.6200",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
453,1,"Kayangan, South Sulawesi, Flores Sea",-5.0816,119.4205,"",2015-07-29 20:59:12 UTC,2015-07-29 20:59:12 UTC,true
2616,21,"Kei islands, Flores, Indonesia",-5.608333,132.92,,,,true
2742,21,"Kelvin Seamount, New England",38.77942,-63.96242,,,,true
3072,21,"Kelvin Seamount, Station 403-2, Northwest Atlantic",38.7791,-63.96283,,,,true
2476,21,"Kenia Coast, Indian Ocean",-2.7,40.88333,,,,true
2364,21,"Kenting National Park, Nanwan, Taiwan",21.9477,120.7796,,,,true
2596,21,"Kerama islands, Okinawa, Japan",26.15917,127.4475,,,,true
3058,21,"Kerguelen Island, Southern Ocean",-48.87,70.02,,,,true
2744,21,"Kermadec Ridge, Pacific Ocean",-30.05,179.0833,,,,true
509,1,"Key Largo, Florida Keys, USA",25.061513,-80.413342,"",2015-10-02 07:11:22 UTC,2015-10-02 07:11:22 UTC,true
164,1,"Key West Harbor, Florida Keys",24.653754,-81.749814,"min_depth=0, max_depth=0, start_year=2003, end_year=2003, methodology=DGGE",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
2973,21,"Kicker rock, Galapagos islands, Ecuador",-0.777341971,-89.51922211,,,,true
2935,21,"King George island, South Shetland islands, off Antarctic peninsula",-62.31217,-58.5595,,,,true
2439,21,"Klein-kei Nuhu, Red Sea",-5.811155,132.732933,,,,true
2177,21,"Kobet Hwé, La Marsa, Tunisia",37.4678,10.5825,,,,true
211,1,"Ko Bon, Thailand",7.756921,98.332128,"",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
2819,21,"Kocebu Guyot, Magellan Seamount chain",17.4,153.3,,,,true
600,1,"Kochi, Otsuki",32.766667,132.733333,"",2017-07-23 11:10:48 UTC,2017-07-23 11:10:48 UTC,true
219,1,Koh Bon South Thailand Indo-Pacific,0.0,0.0,"",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
2927,21,"Koh Doc Mai, Thailand",7.796,98.53483,,,,true
220,1,Koh Hae South Thailand Indo-Pacific,0.0,0.0,"",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
209,1,"Ko Hi, Thailand",7.747313,98.376072,"",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
214,1,Koh Lon South Thailand Indo-Pacific,0.0,0.0,"",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
221,1,Koh Racha Yai South Thailand Indo-Pacific,0.0,0.0,"",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
2878,21,"Koh Rin, off Pattaya, Chonburi Province, Thailand",12.79067,100.703,,,,true
2425,21,"Kökö Guyot, Emperor Seamounts, North Pacific",35.6217,171.3167,,,,true
204,1,"Ko Lon, Thailand",7.787684,98.371868,"",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
213,1,"Ko Miang, Thailand",8.567854,97.637165,"",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
217,1,"Ko Phi Phi, Thailand",7.74908,98.778232,"",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
270,1,"Ko Phi Phi, Thailand ",0.0,0.0,"",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
207,1,"Ko Phi Phi, Thailand Indo-Pacific",0.0,0.0,"",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
471,1,"Ko Phuket, Thailand",7.7991,98.4087,"",2015-08-04 02:48:00 UTC,2015-08-04 02:48:00 UTC,true
212,1,"Ko Racha Yai, Thailand",7.606271,98.366349,"",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
2327,21,"korbiski reef, San Blas Islands, Panama",9.55,-78.8667,,,,true
2467,21,"Koror/Babeldaob channel, Palau",7.419167,134.5052,,,,true
373,1,"Koror, Palau",7.338495,134.465898,Palao Tropical Biological Station,2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
2313,21,"Korror Island, Palaos",7.3429,134.4979,,,,true
3044,21,"Koumac reef, New Caledonia",-20.56667,164.0833,,,,true
2625,21,"Kudingareng, Spermonde Archipelago, Sulawesi, Indonesia",-5.1,119.2833,,,,true
2811,21,"Kurile islands, Sea of Okhotsk",46.77806,155.9231,,,,true
169,1,Kuroshima Island,24.224182,123.985949,"min_depth=6, max_depth=14, start_year=0, end_year=0, methodology=Cloning",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
598,1,"Kushimoto, Japan",33.366667,135.783333,"",2017-07-23 11:02:07 UTC,2017-09-23 09:44:35 UTC,true
2846,21,"Kushimoto, Kii-oshima island, Japan",33.47417,135.8028,,,,true
399,1,"Kushimoto‐Shirahama, Japan",33.505328,135.630819,"",2015-05-05 01:51:06 UTC,2015-05-05 01:51:06 UTC,true
2370,21,"Kusu Island, Singapore",1.2247,103.8612,,,,true
2540,21,Kuwait coast,29.041462,48.142466,,,,true
2566,21,", Kwazulu-Natal, Park Rynie, South Africa",-30.28103,30.80925,,,,true
2377,21,"La Bocana Chica, Quintana Roo, Mexico",20.8667,-86.8333,,,,true
3027,21,"La Botella, Floreana Island, Galápagos Islands",-1.2927,-90.4444,,,,true
2297,21,Labrador Sea and the Arctic,59.5103,-53.9318,,,,true
2180,21,"La Cathédrale, Zembra, Tunisia",37.1553,10.8708,,,,true
2162,21,"Lagos-Portimão area, Portugal",37.0376,-8.6898,,,,true
2405,21,"La Guajira, Colombia, Caribbean",12.479099,-71.620635,,,,true
456,1,"Lagun Marican, Karimunjawa Islands, Java",-5.8186,110.4361,"",2015-07-29 21:36:14 UTC,2015-07-29 21:38:22 UTC,true
2435,21,"Laing Island, Bismarck Sea",-4.173135,144.873364,,,,true
2005,21,"La Jolla, California",32.8347,-117.296,,,,true
2050,21,"La Montagna, Reggio Calabria, Italy",38.25,15.7217,,,,true
2749,21,"Langara Island, British Columbia, Canada",54.23449514,-133.0175202,,,,true
430,1,"La Parguera, Puerto Rico ",17.937626,-67.048164,"",2015-06-29 04:03:00 UTC,2015-06-29 04:03:00 UTC,true
3025,21,"La Parguera, Puerto Rico, Caribbean Sea",17.9734,-67.0455,,,,true
3028,21,"La Paz, Baja California Sur, Mexico",24.1414,-110.3021,,,,true
85,1,La Paz Bay,24.25,-110.3333333,"min_depth=3, max_depth=3, start_year=1998, end_year=2001, methodology=DGGE",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
2706,21,"La Plata River, Puerto Rico",18.47687691,-66.25508223,,,,true
2538,21,"Larak Island, Persian Gulf",26.88761,56.39357,,,,true
3231,21,"La Reparada, Cap de Creus, NW Mediterranean",42.278565,3.294911,,,,true
189,1,La Reunion,-21.125885,55.52236,"",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
2452,21,"Larike, Ambon, Banda Sea",-3.75,127.9333,,,,true
2971,21,"Las Cuevas, San Benedicto, Revillagigedo Archipelago",19.29834,-110.8045,,,,true
2351,21,"La Spezia, Ligurian Sea ",44.0491,9.8777,,,,true
3185,21,"Laurentian Channel and 
southern Grand Banks, Eastern Canada, NW Atlantic Ocean",47.14216372,-59.97442371,,,,true
2376,21,"Lavéra, Côte Bleue, France",43.381,4.9988,,,,true
2371,21,"Lazarus island, Singapore",1.2178,103.8587,,,,true
159,1,Leadman's Shoal,-27.50348333,32.61236667,"min_depth=12, max_depth=25, start_year=0, end_year=0, methodology=DGGE",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
56,1,Lee Stocking Island,23.76725556,-76.09464167,"min_depth=4, max_depth=4, start_year=1998, end_year=1999, methodology=DGGE",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
2077,21,"Lefteris, Pelio, Greece",39.1385,23.3398,,,,true
2053,21,"Leghorn, Italy",43.5,10.3333,,,,true
2169,21,"Leidashi, Taiwan",21.9315,120.7447,,,,true
2874,21,"Lenca, Chile",-41.6383,-72.6694,,,,true
2174,21,"Les chiens, La Galite, Tunisia",37.5889,8.9931,,,,true
2168,21,"Les Gorêts, Île Longue, Gulf of Morbihan",47.5678,-2.9092,,,,true
2437,21,"Lifu, Loyalty Islands, New Caledonia",-20.972409,167.220025,,,,true
3162,21,"Liouciou Islet, southwestern Taiwan",22.276,120.101,,,,true
2337,21,"Lismore Island, Loch Linnhe, Scotland",56.5338,5.4543,,,,true
2023,21,Little Bahama banks,27.0167,-79.3667,,,,true
418,1,Little Broadhurst Reef,-18.955115,147.6938494,"",2015-06-05 05:19:22 UTC,2015-06-05 05:19:22 UTC,true
66,1,"Little Grecian Reef, Florida Keys",25.1188,-80.3016,"min_depth=3, max_depth=4, start_year=2003, end_year=2005, methodology=DGGE",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
639,1,"Little Pioneer Bay_N.shore, Orpheus Island",-18.59846,146.49241,"",2017-08-25 04:49:15 UTC,2017-09-23 12:44:30 UTC,true
576,1,"Little Pioneer Bay, Orpheus Island",-18.611175,146.486647,"",2017-07-23 04:41:31 UTC,2017-07-23 04:41:31 UTC,true
637,1,"Little Pioneer Bay Point, Orpheus Island",-18.601722,146.488639,"",2017-08-25 04:36:30 UTC,2017-08-25 04:36:30 UTC,true
2400,21,"Little San Salvador, Bahamas",24.58333,-75.96667,,,,true
3290,21,"Livingston Island, South Shetland islands, Scotia Sea",-62.589155,-60.295807,,,,true
3274,21,"Livorno, Calafuria, Italy, Mediterranean Sea",43.5,10.333333,,,,true
178,1,Lizard Island,-14.6689,145.4594,"",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
577,1,"Lizard Island_1, Lizard Island",-14.66285,145.455403,"",2017-07-23 04:48:43 UTC,2017-07-23 04:48:43 UTC,true
2883,21,"Llandudno, Cape Peninsula, South Africa",-34.01667,18.33333,,,,true
371,1,"Loggerhead Key, Florida",24.635322,-82.919485,"",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
2267,21,"Long island, Central GBR",-20.3655,148.855,,,,true
2575,21,"Long Reef, northern Kimberley, NW Australia",-13.88867,125.74942,,,,true
524,1,Lord Howe Island,-31.534584,159.075151,"",2015-12-17 01:13:20 UTC,2015-12-17 01:13:20 UTC,true
563,1,"Lord Howe Island (Horseshoe Reef), Australia",-31.5425,159.06183,Site_ID=76,,,true
564,1,"Lord Howe Island (Jetty Hole), Australia",-31.5263611111111,159.050716666667,Site_ID=425,,,true
565,1,"Lord Howe Island (Jetty_left), Australia",-31.5262333333333,159.048755555556,Site_ID=305,,,true
567,1,"Lord Howe Island (North Bay), Australia",-31.521413,159.046821,Site_ID=130,,,true
2815,21,"Los Ahorcados, Manabi, Ecuador",1.678889,-80.83556,,,,true
2945,21,"Los Frailes, Baja California sur, México",23.37337504,-109.431659,,,,true
2428,21,"Lough Hyne Marine Reserve, South-West Ireland, Atlantic Ocean",51.498056,-9.29871,,,,true
2852,21,lower continental slope off northwestern Ecuador,1.116667,-81.06667,,,,true
504,1,Lower Florida Keys,24.56601,-81.449878,"",2015-09-28 01:17:03 UTC,2015-09-28 01:17:03 UTC,true
540,1,"Low Isles, Queensland, Australia",-16.385932,145.562259,"",2016-01-08 18:55:40 UTC,2016-01-08 18:55:40 UTC,true
2964,21,"Loyalty Ridge, New Caledonia",-22.28833,169.02,,,,true
2187,21,"Lucero, Bolinao, Philippines",16.2441,119.542,,,,true
3242,21,"Lun, Croatia, Mediterranean Sea",44.704167,14.733889,,,,true
380,1,"M1, Discovery Bay, Jamaica",18.472283,-77.40875,"",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
2988,21,"M6 seamount at the station FX-Dive 219, Caroline islands",10.113,140.2422,,,,true
2623,21,"Mabul Island, Malaysia",4.245246,118.63118,,,,true
3047,21,Macquarie island,-56.35,158.4667,,,,true
3057,21,"Macquarie Ridge, south of Macquarie Island, Southern Ocean, NIWA RV Tangaroa, stn. 103",-56.287,158.447,,,,true
3052,21,"Macquarie Ridge, south west of New Zealand, Southern Ocean, NIWA RV Tangaroa, stn. 38",-50.097,163.474,,,,true
3171,21,"Madagascar plateau, Indian Ocean",-33.2,43.97,,,,true
2955,21,"Madeira, Atlantic Ocean",32.75278119,-17.02220796,,,,true
2407,21,"Magdalena, Colombia, Caribbean",11.280852,-74.196131,,,,true
253,1,Magnetic Island ,-19.132681,146.842918,"",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
262,1,"Mahahual, Mexico",18.718244,-87.707732,"",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
3060,21,"Main Pedra seamount, west of Huon Commonwealth Marine Reserve (CMR), SW Tasman Sea, Australia, CSIRO RV Southern Surveyor, stn. 23",-44.263,147.095,,,,true
470,1,"Main Terrace reefs, Bermuda Island",32.4681,-64.8018,"",2015-08-03 05:58:55 UTC,2015-08-03 06:01:03 UTC,true
2059,21,"Maire island, Marseille, France",43.2104,5.3412,,,,true
2123,21,"Makapuu deep sea bed, Hawaii",21.3162,-157.6495,,,,true
339,1,Maldives,2.438229,73.212891,"",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
2477,21,"Male Atoll, Maldives",4.55,73.56667,,,,true
3271,21," Malpelo, Colombia, Tropical Eastern Pacific",3.975,-81.58,,,,true
3152,21,"Maltese islands, Mediterranean",35.90452618,14.42090792,,,,true
2932,21,"Manabí, Ecuador",-0.368349,-80.463759,,,,true
3245,21,"Mana, Croatia, Mediterranean Sea",43.800278,15.266389,,,,true
2071,21,"Mana, Kornati, Croatia",43.8002,15.2598,,,,true
2722,21,"Manawatāwhi, New Zealand",-34.1759,172.04949,,,,true
2280,21,"Manazuru Marine Biological laboratory, Japan",35.1493,139.148,,,,true
391,1,"Manchenil Bay, St. Croix",17.699765,-64.704354,"",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
2871,21,"Mangamaripeta, Visakhapatnam ",17.85093,83.41401,,,,true
484,1,"Mangrove Beach patch, Lizard Island",-14.682231,145.455161,Cath Lovelock site,2015-08-25 05:38:54 UTC,2015-08-25 05:38:54 UTC,true
607,1,"Man_Islands_1, Thailand",12.616667,101.7,"",2017-07-23 11:32:19 UTC,2017-07-23 11:32:19 UTC,true
2715,21,Manning Bight,38.2,-61.1,,,,true
2917,21,"Manukan, Manukan Island, Kota Kinabalu, Sabah, Malaysia",5.979472,116.0029,,,,true
2727,21,"Manukau Harbour, Auckland, New Zealand",-37.0319,174.6507,,,,true
2898,21,"Marble Rock, Mergui Archipelago, Myanmar, Andaman Sea",11.55092459,98.31696704,,,,true
2739,21,"Mar de la Plata, Buenos Aires, Argentina",-39.0,-57.16667,,,,true
2910,21,"Mar del Plata Submarine Canyon, “Talud Continental III”",-38.03188,-53.65447,,,,true
2763,21,"Margarita Bay, Cape San Lucas",22.895486,-109.881255,,,,true
2862,21,"Marguerite Bay, Antarctica",-68.4996218,-68.50025752,,,,true
2134,21,"Maria Island, Tasmania",-42.66,147.99,,,,true
2857,21,"María Magdalena Island, Islas Marías, Mexico",21.42112,-106.415,,,,true
2156,21,"Marine Reserve Carry-le-Rouet, France",43.3266,5.161,,,,true
3106,21,Marsa Abu Zabab,25.33779985,34.73799699,,,,true
2843,21,"Marsa Murach, Gulf of Eilat, Red Sea",29.42623,34.83624,,,,true
2158,21,"Marseille, France",43.1767,5.3753,,,,true
2703,21,"Martinique, Caribbean Sea",14.65053392,-61.04307927,,,,true
2222,21,Maryland,38.22,-74.93,,,,true
3221,21,"Massa d´or, Cap de Creus, NW Mediterranean",42.32211,3.330802,,,,true
2248,21,Massa d'oros,42.3155,3.3337,,,,true
84,1,Mast Head Reef,-23.541077,151.740726,"min_depth=2, max_depth=4, start_year=2002, end_year=2002, methodology=DGGE",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
2810,21,"Matua Island, Kurile Islands, Sea of Okhotsk",48.01667,153.3672,,,,true
2658,21,"Matua island, Russia",48.08975387,153.2128687,,,,true
407,1,Maui,20.779,-156.282,Main Hawaiian Islands,2015-05-27 06:25:28 UTC,2015-05-27 06:25:28 UTC,true
2958,21,"Maui island, Hawaii (RV Albatross, Hawaiian Explorations, St. 4100)",21.0917,-156.675,,,,true
2956,21,Mauritius,-20.35113461,57.50957538,,,,true
3091,21,"Mawiliwili, Kaua’i Island, Hawaii, North Pacific Ocean",21.94028,-159.3611,,,,true
2411,21,"Maxfield Bank, Vietnam, South China Sea",16.11667,114.7833,,,,true
2505,21,"Mayu Island, Moluccan Sea",1.328317,126.4188,,,,true
